RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022
24435,2801,Duarte,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,247661,250224,252032,255633,258511,261460,264643,228479,231675,235152,238183,241366,165963,125061,455486,664215,860619,583967,729543,740778,755958,760708,752874,732577,718020,710940,714872,719347,610893,731647,739716,754866,761352,767625,763491,766741,913465,877708,884979,888964,894957,896383,897807,895761,896562,1486605,905797,1675191,1695935,1714632,1728828,1749943,1625380,1825773,984128,1870610,998341,2915515,1022852,1030337,1196760,750692,760460,772933,782689,793662,805187,813780,821079,827865,834379,839326,835469,836560,839705,847960,848160,844870,840963,836941,830561,824738,816946,932789,1201132,1202679,754878,796474,791056,784768,1187452,1168083,1146682,1140430,1131188,1122940,1119852,1120487,573147,563161,674616,538463,527914,247567,514201,505304,494349,480178,469324,459920,454213,448653,444803,439284,435716,429636,424624,417560,398441,404995,684293,765148,770040,779811,787985,785547,784763,772838,759961,746314,1082869,1082435,1080298,524742,514920,519999,515500,512105,513206,531132,546274,563041,555992,1042566,875666,639510,1042707,1048654,593994,590006,596270,651058,651066,654952,662748,674745,684521,346157,352449,359259,365847,372847,380730,389385,396835,402150,406484,410324,416089,420061,423836,425179,427050,428809,430263,831138,596345,595660,601404,606221,612851,1939770,420129,1034271,364692,365649,428998,1100533,1123736,371824,374566,378431,334926,487271,490536,495596,343592,1179830,501790,236516,502408,506122,508415,510385,1239574,404305,406828,407173,411060,415118,420047,421501,422581,424349,429390,434029,437852,441326,444737,448257,450240,452787,453686,453258,452550,453401,455413,456026,455443,3445494,3432443,3427136,1853283,455947,1845859,1834670,3261902,1834553,1829303,1827433,1828335,1844911,1865314,1881799,1876501,1862991,1880665,489320,3364789,1978488,566406,1031513,576675,548790,781072,788847,800378,815955,835853,847257,1811296,627790,632109,636436,640966,649152,662126,675984,687075,687967,688061,677339,669179,660771,1966585,733163
118994,2809,Willowbrook,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,262989,265541,267134,270249,272667,275277,278025,267909,271012,274164,276693,279720,176730,132002,138165,593964,516194,851750,589762,596869,602668,610830,613367,613539,608088,610215,610713,614220,927258,616665,628597,638065,644162,646456,651818,658714,2054504,605001,611002,612878,616547,617949,620166,622516,627167,937793,636206,915297,925897,937316,949769,963661,1010781,993561,1852470,1013412,1881787,748254,1923657,1930782,934943,1208576,1224158,1243956,1256095,1273445,1289526,1304924,1316182,1329018,1340426,1348901,1339440,1335697,1337337,1347894,1347794,1340665,1338846,1340811,1345504,1347373,1343649,812674,1601601,1603586,294254,749697,746642,736801,335709,335332,331434,326501,323179,319740,317113,312808,1111521,1089461,640689,1059691,1049606,624905,1030700,1017995,1001221,980067,971834,973848,977633,982377,981540,967937,961148,955408,961578,961577,414392,414377,407996,685150,688159,693784,701575,702019,700590,692741,682579,673603,293940,291073,287979,1080845,1077355,1078416,1069142,1073311,1074983,1069198,1053990,1040063,1041058,271395,161444,361705,271979,270965,1055149,1063107,1068540,613979,619575,629096,621577,628643,637382,698155,712369,729169,742934,755215,767613,782393,794594,800993,806322,809449,818027,821295,825933,823733,826144,828519,833113,893532,426467,425986,428372,431794,437401,621380,1954747,420584,1047440,1060313,1956202,431054,433616,1150060,1169502,1194166,381072,1107803,1118486,1137546,391636,232051,1190815,353160,1215318,1230387,1233990,1233257,245697,518235,521053,522412,525059,528177,528416,529075,529459,532752,537362,542364,547950,553823,558856,562977,564347,565990,566582,566720,568389,570957,573376,571873,570606,453557,451510,450843,3436836,564227,3376343,3315685,458927,3280098,3259632,3246003,3227813,3248134,3259777,3272837,3247721,3220380,3243991,609157,495287,3397413,1988788,572209,2001399,1042752,552536,557313,565125,577144,592698,601561,857520,650341,656127,661265,666329,674893,689579,707777,723244,726015,727018,716017,706489,696156,866315,586724
36502,2854,South El Monte,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,298491,301548,303336,307402,310809,314530,318217,280773,283485,286628,289132,292254,1018300,111118,175859,1005096,666745,522511,849541,864311,874094,889138,898317,908858,910236,897700,901648,912086,562324,936878,946630,972092,996334,1015446,1021416,1023238,2670658,1544802,1548323,1545595,1547308,1542970,1523048,1497793,1479548,2004111,1499288,639756,644110,648955,655806,667299,2089604,693325,1002311,707475,1022908,881032,1052191,1061245,1033851,945425,958385,975897,988031,998351,1007043,1013546,1018218,1025112,1030811,1036957,1030373,1030034,1032561,1044742,1048504,1048311,1048949,1048871,1051258,1050929,1048952,1341367,422152,420588,287962,292641,291885,291234,772359,763456,753869,744133,733770,723573,715291,712573,307950,299852,238707,276240,261948,628961,240751,234680,227946,220434,216595,215558,212170,207661,204380,200125,194782,186967,184290,183572,965836,976298,414233,407515,409267,411944,415740,413979,411680,406252,400662,397295,738393,736357,734131,285371,282918,281671,279200,279352,278427,277684,274818,272742,271628,719692,447764,366669,727532,732540,270244,271205,273545,1069713,1069650,1076936,1087714,1107341,1121918,669086,712834,769185,800139,816594,812356,822321,836159,837829,825170,817499,825351,843597,851438,860223,858263,851222,858038,1296717,830091,833001,842371,851486,859597,442520,629992,1956056,423348,426056,658514,1947402,1939167,437176,440600,445427,1213747,219565,220348,223539,1294215,347091,234516,396405,238479,241076,242783,243954,376047,1249601,1258069,1260354,1265124,1271026,1266049,1262345,1261619,1273071,1286248,1298001,1309763,1324643,1334881,1343583,1346054,1353795,1360915,1365251,1367963,1370905,1376304,1375222,1374134,567725,566107,564408,452864,1358204,456591,456870,567051,463569,467182,469274,470978,474414,478973,484006,483686,483291,484009,1446030,619916,500643,3421225,1994227,3458725,582508,1056426,1074103,1097676,1123600,1155741,1174340,610063,1813355,1817173,1819009,1823821,1836982,1868180,1913749,1961767,1984974,2011728,2009658,2007039,1977689,654579,661047
118694,2896,Valinda,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,292335,295058,296787,300432,303470,306755,310020,321703,325309,329318,332809,336749,617789,130727,126116,455811,594372,684093,527526,535134,544841,552908,558716,559656,557597,554193,555346,559279,736504,562355,566689,577324,587472,600895,607865,616359,617024,919438,925712,924921,929985,930532,934053,932353,935070,2735867,941599,1516087,1529640,1548113,1568333,1594967,2783901,1659187,699683,1698080,715063,760513,741298,748287,1931091,1043198,1057645,1071881,1078866,1086388,1105295,1127268,1144155,1159734,1169638,1179908,1172532,1174656,1180721,1196063,1200539,1201618,1195929,1191894,1186003,1182795,1174415,1046357,234706,233777,490869,288698,287998,287272,726644,718045,707616,699624,690233,682448,680069,678736,705559,694940,241332,654774,638039,216473,618886,604083,597705,586623,583228,574796,570380,562809,557651,539210,525230,504482,498682,495401,185094,185364,984107,412934,411256,411932,416046,417095,418158,415330,413323,412860,665384,661874,658977,732372,730887,730518,726704,727845,728894,723909,716990,710727,716207,639813,488409,869547,638343,636930,736520,743022,744795,276874,279421,282968,284585,288791,291655,1146205,1165594,1190350,1207481,1223899,1238539,1256344,1272260,1282097,1292795,1300220,1311409,1311844,1311680,1303521,1304387,1309314,1317022,367451,953899,985600,1025606,1049792,1083267,867078,447042,637097,1961907,1972714,447194,664756,669011,1965344,1981484,2000149,449233,336205,337196,339876,461122,395077,349811,1347424,358003,362647,366528,369963,410065,247908,250407,252624,255330,258096,260804,263094,265210,267369,270646,272652,274305,276422,279168,281529,283261,284866,286326,287939,290148,292939,294982,295890,296523,1367983,1362681,1360971,564378,298633,564345,564990,1325140,569549,571850,574656,577639,583903,590696,596508,596741,596644,600855,323143,1482028,629964,505398,3447819,511533,2017918,587680,595505,606948,621598,636663,644858,1191048,860795,866045,871173,877011,885427,899329,916085,929889,927691,923667,903392,887340,868683,1238130,695081
46080,2898,La Canada Flintridge,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,250492,253017,254718,258167,261118,264216,267300,313070,316121,319647,322725,326269,236118,110178,133131,139730,1017042,598027,695340,712921,722596,732572,741868,738724,737684,732955,732684,733430,647030,733551,738270,749666,760030,765591,760486,768454,769448,2069636,2079370,2066123,2058187,2046287,2036419,2030793,2021963,602961,1991061,949480,960270,973627,986531,998758,701539,1023329,1681933,1037765,1711107,1164084,1739002,1741782,1064657,1948148,1972611,1998951,2009353,2018057,2029884,2040022,2052283,2076834,2104296,2128227,2124201,2130254,2139032,2156151,2152550,2155479,2160869,2170308,2175774,2172117,2162143,1167899,208280,208384,495616,493076,493326,492449,287578,285632,281506,277500,273625,269930,265930,262486,667589,656362,421057,636435,626903,219010,643013,655577,664816,653870,654759,657892,667961,671768,671425,650537,627249,594135,582069,574701,499289,502405,184943,988378,990575,993089,996829,996082,993045,987717,974219,961090,395055,394746,392681,659152,659061,659301,653863,652978,654103,651991,645411,637872,637697,362778,160762,162036,360784,362270,636785,636958,639428,743975,741935,742949,745565,753620,760977,297341,301389,307284,313552,320317,325498,330078,334630,339823,344567,349529,355422,359154,362550,362193,363349,364452,367027,872992,1274110,1258257,1267018,1278053,1292068,1088609,871106,447212,645804,654722,866148,446769,447017,678438,684884,696206,2015217,384018,385774,388892,2063785,1313763,395465,463148,398367,402409,405402,407157,1472897,381297,384630,385411,389707,391316,392029,389744,389964,391647,395165,398338,402946,406645,410133,412783,413716,415146,417656,421215,424552,425282,426651,428066,430189,296259,296194,296802,1358622,432292,1338744,1328571,297796,1336864,1344070,1353090,1364136,1384730,1404402,1424034,1421946,1414705,1422121,474772,329963,1508697,638509,509154,648146,3460096,2032427,2048714,2067867,2090541,2135794,2159982,651646,613104,618614,624186,631396,641880,656131,672628,687510,691654,690792,677339,666223,656066,691174,1958749
53027,3001,Lomita,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,826711,836176,841921,853084,862054,871771,881481,270296,273349,277036,279987,283238,251498,138598,111528,179788,456115,1010858,613231,630174,637824,644140,641845,645794,639456,642756,646166,651966,921854,646593,649668,662967,674971,686161,694598,699067,659400,2702806,2729201,2724188,2725380,2727475,2728102,2729979,2734004,708606,2711850,1982349,1997208,2009485,2027949,2050527,799784,2126197,1029651,2159256,1046290,769455,1078377,1085887,751481,1074764,1089793,1111788,1129441,1151245,1168638,1182853,1190471,1200438,1211585,1219477,1209046,1206340,1208305,1224067,1223807,1215230,1203621,1197179,1191599,1189370,1179615,2145074,363986,362728,3101628,494974,493141,491469,283703,281430,277911,274299,271972,267808,265215,260775,258748,251829,428692,227604,219130,390348,212648,206507,202024,198385,199819,198332,195421,189495,185550,184248,184706,181761,176446,170479,576608,580312,503223,180095,176878,172932,171822,169300,168052,167934,167161,166031,411173,412110,409812,390631,385665,382317,377271,378159,378253,376092,370632,365336,363511,369185,145539,444140,365728,364481,364744,367199,368772,644466,649897,658431,664634,673457,680007,777229,792228,809319,821575,832485,839254,844057,848084,853158,861361,867018,874741,876789,879308,876661,876437,874685,876639,818934,366826,367415,368574,369847,371891,1307389,1095126,870408,448237,448694,1122050,861127,859923,450793,453225,457293,703205,1234497,1249673,1272293,725201,463693,1326743,2038591,1377250,1409833,1430335,1449048,478130,412312,414426,415771,418060,420516,422442,423639,425403,428119,433051,436953,440504,444670,448628,452332,454099,456603,458648,460665,462811,464547,466332,465953,466565,429714,428137,427708,297521,467270,297519,297328,442450,300056,301095,302058,303371,306627,310746,314861,315826,316081,318204,502479,481526,336379,1528098,643916,1524396,516716,3468174,3490026,3537325,3602100,3695240,3756647,2187314,1196765,1201836,1207590,1213587,1229067,1254471,1288994,1319701,1326585,1326647,1302668,1287595,1253588,2328656,864073
118895,3015,West Puente Valley,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,211771,213960,215368,218398,221044,223955,226798,890598,900913,913690,924651,935665,177426,137761,131654,128070,140383,460397,996964,989439,992124,989849,985422,984386,982995,980290,950733,937300,528774,930198,928993,948128,978079,1026758,1040349,1048452,1023748,612659,612764,610432,611390,607128,607740,606377,608046,681835,604661,2682173,2670856,2691109,2729089,2756463,708662,2843952,2150027,2885703,2169783,875968,2201378,2214049,1746714,758170,769886,781164,790126,798089,807630,813437,817131,820377,825187,830191,826320,826526,827620,834996,834735,830249,826049,825061,826846,828868,826207,1176671,307880,307546,3199800,3097157,3076763,3064959,483798,477888,474445,473001,468147,462787,459443,455417,257880,250790,2705691,231738,223839,392192,215871,212538,209022,205491,203809,199702,194295,187158,183185,180903,178527,172589,165554,161488,168287,168254,572181,498112,496074,493670,499551,504202,505699,504926,495160,490738,948626,946439,943259,407541,403240,401264,397546,396116,393458,387879,378689,371006,369169,880555,245018,484706,859485,858066,363234,364623,369511,369077,371298,375118,378764,384659,389004,691068,702935,716298,728173,740949,754287,766933,775346,782779,790895,796899,802917,801876,803430,802219,808096,811373,817207,473526,871742,873461,882605,890870,903187,374921,1320873,1103085,870995,872128,1312993,1118080,1125455,870628,879085,887249,459505,453157,455076,458595,466690,2083006,463016,736142,464980,468916,472111,474264,2083963,1494803,1511014,1522505,1541028,1562241,1581451,1607896,1638314,1669972,1695131,1717652,1742084,1772174,1803443,1826763,1842203,1850734,1862656,1882299,1906959,1932293,1947504,1956944,1968009,465631,465527,465740,429017,2064665,436149,439553,468253,443178,444930,449089,453884,460070,464743,468666,467272,465999,468190,2318350,508340,489482,342145,1530569,349063,653840,520503,528439,537770,553230,571210,579659,3793683,653737,657528,661463,666662,675252,689321,705515,718963,720707,719258,707987,698613,690743,4055556,653763
396551,3143,La Crescenta-Montrose,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,256690,258963,260609,263881,266646,269650,272895,229445,232032,234889,237142,239712,694106,183591,112343,133833,182481,140843,463395,468897,475550,486432,497444,506609,511996,510724,516633,521767,162087,527381,532595,543013,554405,561839,559762,564912,618429,774506,774896,768925,741752,714413,692340,693889,702378,978314,715481,614497,631529,646026,660302,675562,1087334,723955,2867474,737440,2872990,822308,2973929,3022328,1089178,1762914,1788827,1813318,1832558,1853645,1876026,1892802,1904196,1928917,1954657,1978749,1972117,1974342,1986626,2020763,2030175,2032360,2021977,2024742,2025891,2038298,2027085,824407,275852,275993,1204540,3193490,3171184,3150073,487901,484671,480084,474171,469037,464745,463849,461325,447371,434355,2891142,411139,402717,2550536,379281,363072,351890,339854,333997,328086,322543,317561,307370,295397,284168,279130,270939,265034,160722,162842,167362,569067,568025,578636,587407,586511,582600,572475,559794,546892,163930,163411,162815,942112,938516,940037,927901,920585,914425,904295,895153,880597,878942,160761,295723,157699,160669,158504,853910,850752,851132,377877,384454,390164,395142,400906,405665,396635,403406,412504,419601,427878,434219,441945,448721,453995,459852,463404,469949,472240,476025,475082,476292,474520,476034,471791,823812,826810,833225,842358,858465,912921,377933,1322865,1114215,1121056,381708,1308008,1302339,1141958,1163537,1183360,890222,2029399,2036100,2049840,905612,732521,2056389,467911,2024437,2052828,2065073,2072744,756797,481734,484818,486639,489404,492557,494778,497016,500101,504484,510021,513713,518129,523320,528929,533244,536109,539295,541947,544226,546395,549924,552214,553434,553305,1978513,1985830,2010284,466643,546383,466375,466153,2139350,472328,475825,479043,482480,488490,494553,499377,497724,495994,496498,571848,2326696,514998,495927,346282,505660,1524168,659457,665915,676319,689249,704377,713663,586485,2183007,2187712,2192716,2202896,2221353,2253316,2297382,2345465,2367269,2390433,2374657,2357728,2334412,637780,1225102
13716,3171,Santa Fe Springs,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,274827,277500,279076,282581,285514,288840,292114,276204,279389,282863,285834,289423,296677,284040,140500,111956,129325,184805,141468,143734,146038,148594,150358,152109,153617,155267,157407,159482,203677,164220,167301,170134,173215,176036,178515,180994,778388,657010,658321,662693,673198,679757,684249,685184,685076,671267,680652,722418,734174,744092,757006,771239,733282,836460,734607,871886,738126,1252854,756838,762635,2215434,1100863,1121197,1149261,1171774,1192689,1208534,1222067,1232244,1249124,1267520,1285004,1283411,1289615,1298951,1316015,1317296,1309738,1298851,1294385,1294649,1303114,1301970,2020017,332315,334207,1598097,1207765,1204404,1201754,3039355,3002218,2965062,2927173,2902837,2870207,2857232,2835703,454625,442850,1038420,416362,403588,2781154,382794,375012,367342,357957,351756,346562,343487,338759,335871,332789,330672,328438,326157,324086,261712,263018,162797,169693,173912,178744,181480,178677,177747,176952,178264,178384,481370,479595,476131,162518,161242,161092,159678,159931,158805,159388,158707,159378,159750,449761,2327567,145293,440826,440430,154522,150680,148534,859082,865341,876490,885123,895949,902753,410673,414476,420657,424213,431042,435721,442349,446427,449163,452319,455395,462740,466781,471895,473835,476029,475569,474592,1073505,472215,472699,476402,481245,485651,873636,921990,379189,1323551,1325224,928915,383682,386814,1320327,1335316,1356089,1202211,709003,712238,718881,1253195,468697,732363,911436,739221,747963,751726,752829,478558,2090813,2098658,2100351,2112661,2121095,2102784,2092406,2086463,2107356,2127988,2140909,2160975,2180011,2200276,2209878,2209064,2208881,2180950,2169144,2162283,2185226,2193540,2188780,2185645,551566,549221,547823,2031622,2187023,2081808,2109974,542366,2168031,2192126,2214924,2237716,2274441,2301958,2322941,2310876,2305863,2302144,2207123,581668,2350221,519270,503107,525327,352791,1535945,1557232,1586985,1616368,1650055,1668634,721684,3798436,3822212,3856392,3882913,3926266,3988283,4066265,4126390,4133449,4152837,4118817,4103381,4060273,753981,692889
29712,3239,Hermosa Beach,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,344115,347135,349023,352975,356043,359356,362621,295210,298341,302019,305224,309000,441464,325032,138788,133977,134516,130456,186344,189647,192611,195248,196738,197927,199076,200338,201898,202752,155112,203241,203548,203290,203819,204379,205109,206096,700897,1020861,1007961,996209,989295,984110,983666,980080,983336,793136,980621,677173,681354,684057,691802,699535,816208,719602,861665,733959,871629,670113,895899,908239,3044368,2234211,2255262,2283453,2315437,2349972,2382334,2401070,2418036,2443089,2459132,2463307,2430403,2418701,2422574,2449266,2464109,2471915,2473778,2471479,2461274,2457505,2436497,1303662,504398,507384,416147,1596650,1588050,1580329,3123263,3106491,3085149,3065616,3042170,3024744,3005674,3018360,2798720,2752660,1411250,2658288,2602594,996835,2533772,2500557,2473367,2405451,2374293,2350859,2350804,2339523,2330378,2324444,2324802,2334474,2331096,2332722,324719,328154,260593,162852,161807,162398,165161,165359,165842,164280,163200,162468,536883,539107,542026,474445,470259,467216,462050,460624,461964,459860,454319,446609,447117,491929,2406913,245713,484437,485845,440573,439872,441396,149182,151915,152807,152209,152231,152750,919073,938384,963947,984035,1006326,1020227,1028197,1031731,1034850,1045653,1049560,1061312,1066412,1077089,1079531,1084757,1086787,1086057,193952,472025,473934,478118,481176,486576,489718,887117,922597,380198,381691,908160,921284,915013,392101,396896,402787,1369653,462689,463515,465978,1392488,911721,467582,1258368,469235,472524,473896,474677,944879,759127,763982,766304,774151,782211,788698,795656,802895,811954,820180,826716,832647,840365,848404,856344,860854,866974,869653,875771,882091,892850,899540,901402,904091,2176539,2168470,2167173,547119,926918,541940,541167,2152422,547508,550805,554085,556969,561719,567360,570953,567335,562993,563621,1024315,2255286,593753,2346817,523341,2325701,509792,356020,361235,369216,379650,390428,397306,1682438,587723,595081,600752,606122,613581,626468,643153,658199,661980,662696,652195,643402,637420,1748609,2331678
